-14.9994
 -12.9766
 -11.0239
 -9.0100
 -7.0086
 -4.9900
 -2.9946
 -0.9918
 14.9526
 12.9970
 11.0101
 9.0309
 7.0298
 5.0113
 3.0160
 1.0133
